order_id,supplier_id,hospital_id,simulation_timestamp,delivery_date,status
15580,,4,2025-04-24 11:52:25.487842,,
15581,,4,2025-04-24 11:52:25.489746,,
15582,,4,2025-04-24 11:52:25.491647,,
15583,,18,2025-04-24 11:52:25.493575,,
15584,,4,2025-04-24 11:52:25.495512,,
15585,,4,2025-04-24 11:52:25.497373,,
15586,,4,2025-04-24 11:52:25.499237,,
15587,,5,2025-04-24 11:52:25.501142,,
15588,,4,2025-04-24 11:52:25.503220,,
15589,,11,2025-04-24 11:52:25.505167,,
15590,,5,2025-04-24 11:52:25.507152,,
15591,,6,2025-04-24 11:52:25.509129,,
15592,,4,2025-04-24 11:52:25.511107,,
15593,,4,2025-04-24 11:52:25.512938,,
15594,,6,2025-04-24 11:52:25.514893,,
15595,,6,2025-04-24 11:52:25.516833,,
15596,,6,2025-04-24 11:52:25.518734,,
15597,,6,2025-04-24 11:52:25.520810,,
15598,,5,2025-04-24 11:52:25.522758,,
15599,,4,2025-04-24 11:52:25.524631,,
15600,,6,2025-04-24 11:52:25.526620,,
15601,,6,2025-04-24 11:52:25.528547,,
15602,,7,2025-04-24 11:52:25.530430,,
15603,,5,2025-04-24 11:52:25.532478,,
15604,,6,2025-04-24 11:52:25.534362,,
15605,,5,2025-04-24 11:52:25.536276,,
15606,,6,2025-04-24 11:52:25.538162,,
15607,,5,2025-04-24 11:52:25.540049,,
15608,,6,2025-04-24 11:52:25.541946,,
15609,,7,2025-04-24 11:52:25.543905,,
15610,,7,2025-04-24 11:52:25.546062,,
15611,,7,2025-04-24 11:52:25.547967,,
15612,,7,2025-04-24 11:52:25.549873,,
15613,,7,2025-04-24 11:52:25.551780,,
15614,,8,2025-04-24 11:52:25.553635,,
15615,,6,2025-04-24 11:52:25.555568,,
15616,,8,2025-04-24 11:52:25.557418,,
15617,,8,2025-04-24 11:52:25.559306,,
15618,,8,2025-04-24 11:52:25.561216,,
15619,,9,2025-04-24 11:52:25.563131,,
15620,,7,2025-04-24 11:52:25.565092,,
15621,,5,2025-04-24 11:52:25.566989,,
15622,,7,2025-04-24 11:52:25.568853,,
15623,,7,2025-04-24 11:52:25.570737,,
15624,,7,2025-04-24 11:52:25.572627,,
15625,,7,2025-04-24 11:52:25.574539,,
15626,,7,2025-04-24 11:52:25.576443,,
15627,,5,2025-04-24 11:52:25.578389,,
15628,,7,2025-04-24 11:52:25.580314,,
15629,,8,2025-04-24 11:52:25.582210,,
15630,,8,2025-04-24 11:52:25.584097,,
15631,,8,2025-04-24 11:52:25.586005,,
15632,,8,2025-04-24 11:52:25.588090,,
15633,,9,2025-04-24 11:52:25.589972,,
15634,,9,2025-04-24 11:52:25.591904,,
15635,,9,2025-04-24 11:52:25.593826,,
15636,,9,2025-04-24 11:52:25.595727,,
15637,,9,2025-04-24 11:52:25.597669,,
15638,,6,2025-04-24 11:52:25.599604,,
15639,,8,2025-04-24 11:52:25.601546,,
15640,,8,2025-04-24 11:52:25.603429,,
15641,,8,2025-04-24 11:52:25.605329,,
15642,,8,2025-04-24 11:52:25.607174,,
15643,,9,2025-04-24 11:52:25.609067,,
15644,,9,2025-04-24 11:52:25.610956,,
15645,,7,2025-04-24 11:52:25.612892,,
15646,,7,2025-04-24 11:52:25.614829,,
15647,,7,2025-04-24 11:52:25.616780,,
15648,,7,2025-04-24 11:52:25.618644,,
15649,,8,2025-04-24 11:52:25.620580,,
15650,,8,2025-04-24 11:52:25.622499,,
15651,,8,2025-04-24 11:52:25.624458,,
15652,,9,2025-04-24 11:52:25.626377,,
15653,,8,2025-04-24 11:52:25.628261,,
15654,,9,2025-04-24 11:52:25.630312,,
15655,,9,2025-04-24 11:52:25.632253,,
15656,,9,2025-04-24 11:52:25.634159,,
15657,,8,2025-04-24 11:52:25.636093,,
15658,,9,2025-04-24 11:52:25.637993,,
15659,,9,2025-04-24 11:52:25.639980,,
15660,,9,2025-04-24 11:52:25.641929,,
15661,,9,2025-04-24 11:52:25.643863,,
15662,,8,2025-04-24 11:52:25.645779,,
15663,,8,2025-04-24 11:52:25.647670,,
15664,,10,2025-04-24 11:52:25.649591,,
15665,,7,2025-04-24 11:52:25.651513,,
15666,,7,2025-04-24 11:52:25.653412,,
15667,,9,2025-04-24 11:52:25.655286,,
15668,,9,2025-04-24 11:52:25.657225,,
15669,,7,2025-04-24 11:52:25.659141,,
15670,,8,2025-04-24 11:52:25.661081,,
15671,,8,2025-04-24 11:52:25.663042,,
15672,,10,2025-04-24 11:52:25.664982,,
15673,,10,2025-04-24 11:52:25.666865,,
15674,,11,2025-04-24 11:52:25.668713,,
15675,,11,2025-04-24 11:52:25.670753,,
15676,,8,2025-04-24 11:52:25.672985,,
15677,,9,2025-04-24 11:52:25.674906,,
15678,,9,2025-04-24 11:52:25.676865,,
15679,,9,2025-04-24 11:52:25.678763,,
15680,,10,2025-04-24 11:52:25.680705,,
15681,,10,2025-04-24 11:52:25.682643,,
15682,,15,2025-04-24 11:52:25.684640,,
15683,,16,2025-04-24 11:52:25.686740,,
15684,,18,2025-04-24 11:52:25.688813,,
15685,,18,2025-04-24 11:52:25.690888,,
15686,,16,2025-04-24 11:52:25.692970,,
15687,,10,2025-04-24 11:52:25.694982,,
15688,,9,2025-04-24 11:52:25.697011,,
15689,,10,2025-04-24 11:52:25.699083,,
15690,,10,2025-04-24 11:52:25.701128,,
15691,,10,2025-04-24 11:52:25.703130,,
15692,,11,2025-04-24 11:52:25.705243,,
15693,,11,2025-04-24 11:52:25.707268,,
15694,,11,2025-04-24 11:52:25.709232,,
15695,,10,2025-04-24 11:52:25.711219,,
15696,,11,2025-04-24 11:52:25.713390,,
15697,,10,2025-04-24 11:52:25.715747,,
15698,,10,2025-04-24 11:52:25.717733,,
15699,,10,2025-04-24 11:52:25.719723,,
15700,,10,2025-04-24 11:52:25.721827,,
15701,,11,2025-04-24 11:52:25.723726,,
15702,,11,2025-04-24 11:52:25.725800,,
15703,,11,2025-04-24 11:52:25.727774,,
15704,,11,2025-04-24 11:52:25.729709,,
15705,,11,2025-04-24 11:52:25.731665,,
15706,,11,2025-04-24 11:52:25.733706,,
15707,,18,2025-04-24 11:52:25.735736,,
15708,,17,2025-04-24 11:52:25.737745,,
15709,,17,2025-04-24 11:52:25.739772,,
15710,,18,2025-04-24 11:52:25.741756,,
15711,,11,2025-04-24 11:52:25.743718,,
15712,,10,2025-04-24 11:52:25.745690,,
15713,,10,2025-04-24 11:52:25.747685,,
15714,,10,2025-04-24 11:52:25.749661,,
15715,,10,2025-04-24 11:52:25.751646,,
15716,,11,2025-04-24 11:52:25.753631,,
15717,,11,2025-04-24 11:52:25.755786,,
15718,,11,2025-04-24 11:52:25.757779,,
15719,,12,2025-04-24 11:52:25.760065,,
15720,,12,2025-04-24 11:52:25.762085,,
15721,,12,2025-04-24 11:52:25.764334,,
15722,,12,2025-04-24 11:52:25.766405,,
15723,,11,2025-04-24 11:52:25.768457,,
15724,,9,2025-04-24 11:52:25.770545,,
15725,,13,2025-04-24 11:52:25.772571,,
15726,,13,2025-04-24 11:52:25.774584,,
15727,,13,2025-04-24 11:52:25.776573,,
15728,,12,2025-04-24 11:52:25.778693,,
15729,,13,2025-04-24 11:52:25.780800,,
15730,,13,2025-04-24 11:52:25.782820,,
15731,,13,2025-04-24 11:52:25.785117,,
15732,,11,2025-04-24 11:52:25.787189,,
15733,,12,2025-04-24 11:52:25.789207,,
15734,,12,2025-04-24 11:52:25.795179,,
15735,,12,2025-04-24 11:52:25.797099,,
15736,,12,2025-04-24 11:52:25.799017,,
15737,,12,2025-04-24 11:52:25.800934,,
15738,,11,2025-04-24 11:52:25.803093,,
15739,,13,2025-04-24 11:52:25.805096,,
15740,,13,2025-04-24 11:52:25.807142,,
15741,,12,2025-04-24 11:52:25.809201,,
15742,,13,2025-04-24 11:52:25.811274,,
15743,,13,2025-04-24 11:52:25.813385,,
15744,,13,2025-04-24 11:52:25.815426,,
15745,,13,2025-04-24 11:52:25.817468,,
15746,,12,2025-04-24 11:52:25.819673,,
15747,,13,2025-04-24 11:52:25.821742,,
15748,,13,2025-04-24 11:52:25.823824,,
15749,,15,2025-04-24 11:52:25.825850,,
15750,,21,2025-04-24 11:52:25.827966,,
15751,,12,2025-04-24 11:52:25.830066,,
15752,,11,2025-04-24 11:52:25.832209,,
15753,,13,2025-04-24 11:52:25.834197,,
15754,,13,2025-04-24 11:52:25.836363,,
15755,,13,2025-04-24 11:52:25.838409,,
15756,,13,2025-04-24 11:52:25.840637,,
15757,,13,2025-04-24 11:52:25.843052,,
15758,,14,2025-04-24 11:52:25.845564,,
15759,,13,2025-04-24 11:52:25.848021,,
15760,,13,2025-04-24 11:52:25.850419,,
15761,,13,2025-04-24 11:52:25.853007,,
15762,,14,2025-04-24 11:52:25.855509,,
15763,,14,2025-04-24 11:52:25.857684,,
15764,,14,2025-04-24 11:52:25.859850,,
15765,,14,2025-04-24 11:52:25.862372,,
15766,,14,2025-04-24 11:52:25.864704,,
15767,,13,2025-04-24 11:52:25.867169,,
15768,,8,2025-04-24 11:52:25.869577,,
15769,,15,2025-04-24 11:52:25.871746,,
15770,,14,2025-04-24 11:52:25.873923,,
15771,,15,2025-04-24 11:52:25.875971,,
15772,,15,2025-04-24 11:52:25.878003,,
15773,,15,2025-04-24 11:52:25.880259,,
15774,,15,2025-04-24 11:52:25.882597,,
15775,,20,2025-04-24 11:52:25.884748,,
15776,,7,2025-04-24 11:52:25.886812,,
15777,,15,2025-04-24 11:52:25.888878,,
15778,,14,2025-04-24 11:52:25.890931,,
15779,,14,2025-04-24 11:52:25.893025,,
15780,,15,2025-04-24 11:52:25.895110,,
15781,,7,2025-04-24 11:52:25.897409,,
15782,,16,2025-04-24 11:52:25.899509,,
15783,,15,2025-04-24 11:52:25.901683,,
15784,,15,2025-04-24 11:52:25.903744,,
15785,,14,2025-04-24 11:52:25.905737,,
15786,,14,2025-04-24 11:52:25.907800,,
15787,,14,2025-04-24 11:52:25.909832,,
15788,,15,2025-04-24 11:52:25.911906,,
15789,,13,2025-04-24 11:52:25.913974,,
15790,,14,2025-04-24 11:52:25.916127,,
15791,,14,2025-04-24 11:52:25.918301,,
15792,,15,2025-04-24 11:52:25.920324,,
15793,,23,2025-04-24 11:52:25.922367,,
15794,,24,2025-04-24 11:52:25.924435,,
15795,,14,2025-04-24 11:52:25.926470,,
15796,,14,2025-04-24 11:52:25.928532,,
15797,,20,2025-04-24 11:52:25.930601,,
15798,,8,2025-04-24 11:52:25.932633,,
15799,,25,2025-04-24 11:52:25.935067,,
15800,,25,2025-04-24 11:52:25.937175,,
15801,,4,2025-04-24 11:52:25.939249,,
15802,,6,2025-04-24 11:52:25.941432,,
15803,,9,2025-04-24 11:52:25.943567,,
15804,,11,2025-04-24 11:52:25.945658,,
15805,,15,2025-04-24 11:52:25.947697,,
15806,,15,2025-04-24 11:52:25.949805,,
15807,,14,2025-04-24 11:52:25.951830,,
15808,,15,2025-04-24 11:52:25.953869,,
15809,,9,2025-04-24 11:52:25.955896,,
15810,,24,2025-04-24 11:52:25.957921,,
15811,,6,2025-04-24 11:52:25.959936,,
15812,,5,2025-04-24 11:52:25.961976,,
15813,,13,2025-04-24 11:52:25.964051,,
15814,,18,2025-04-24 11:52:25.966080,,
15815,,2,2025-04-24 11:52:25.968080,,
15816,,1,2025-04-24 11:52:25.970059,,
15817,,13,2025-04-24 11:52:25.972045,,
15818,,5,2025-04-24 11:52:25.974409,,
15819,,5,2025-04-24 11:52:25.976603,,
15820,,6,2025-04-24 11:52:25.978908,,
15821,,6,2025-04-24 11:52:25.980982,,
15822,,9,2025-04-24 11:52:25.983080,,
15823,,11,2025-04-24 11:52:25.985306,,
15824,,20,2025-04-24 11:52:25.987305,,
15825,,21,2025-04-24 11:52:25.989346,,
15826,,24,2025-04-24 11:52:25.991476,,
15827,,1,2025-04-24 11:52:25.993602,,
15828,,4,2025-04-24 11:52:25.995709,,
15829,,18,2025-04-24 11:52:25.997719,,
15830,,20,2025-04-24 11:52:25.999787,,
15831,,3,2025-04-24 11:52:26.001806,,
15832,,10,2025-04-24 11:52:26.003842,,
15833,,10,2025-04-24 11:52:26.005846,,
15834,,17,2025-04-24 11:52:26.007964,,
15835,,2,2025-04-24 11:52:26.010008,,
15836,,3,2025-04-24 11:52:26.012134,,
15837,,4,2025-04-24 11:52:26.014191,,
15838,,12,2025-04-24 11:52:26.016318,,
15839,,10,2025-04-24 11:52:26.018454,,
15840,,14,2025-04-24 11:52:26.020672,,
15841,,20,2025-04-24 11:52:26.023006,,
15842,,21,2025-04-24 11:52:26.025152,,
15843,,17,2025-04-24 11:52:26.027320,,
15844,,6,2025-04-24 11:52:26.029284,,
15845,,8,2025-04-24 11:52:26.031477,,
15846,,9,2025-04-24 11:52:26.033663,,
15847,,18,2025-04-24 11:52:26.035790,,
15848,,2,2025-04-24 11:52:26.037927,,
15849,,6,2025-04-24 11:52:26.040178,,
15850,,5,2025-04-24 11:52:26.042371,,
15851,,13,2025-04-24 11:52:26.044540,,
15852,,25,2025-04-24 11:52:26.046520,,
15853,,18,2025-04-24 11:52:26.048771,,
15854,,9,2025-04-24 11:52:26.050938,,
15855,,4,2025-04-24 11:52:26.053063,,
15856,,5,2025-04-24 11:52:26.055279,,
15857,,8,2025-04-24 11:52:26.057352,,
15858,,8,2025-04-24 11:52:26.059396,,
15859,,24,2025-04-24 11:52:26.061526,,
15860,,1,2025-04-24 11:52:26.063727,,
15861,,7,2025-04-24 11:52:26.065915,,
15862,,14,2025-04-24 11:52:26.068149,,
15863,,17,2025-04-24 11:52:26.070271,,
15864,,22,2025-04-24 11:52:26.072370,,
15865,,24,2025-04-24 11:52:26.074526,,
15866,,12,2025-04-24 11:52:26.076854,,
15867,,6,2025-04-24 11:52:26.079067,,
15868,,14,2025-04-24 11:52:26.081298,,
15869,,22,2025-04-24 11:52:26.083622,,
15870,,8,2025-04-24 11:52:26.085855,,
15871,,11,2025-04-24 11:52:26.088086,,
15872,,11,2025-04-24 11:52:26.090250,,
15873,,11,2025-04-24 11:52:26.092358,,
15874,,12,2025-04-24 11:52:26.094515,,
15875,,14,2025-04-24 11:52:26.096643,,
15876,,25,2025-04-24 11:52:26.098727,,
15877,,25,2025-04-24 11:52:26.100841,,
15878,,14,2025-04-24 11:52:26.102963,,
15879,,20,2025-04-24 11:52:26.105179,,
15880,,21,2025-04-24 11:52:26.107325,,
15881,,25,2025-04-24 11:52:26.109461,,
15882,,1,2025-04-24 11:52:26.111648,,
15883,,21,2025-04-24 11:52:26.113763,,
15884,,12,2025-04-24 11:52:26.116021,,
15885,,22,2025-04-24 11:52:26.118216,,
15886,,25,2025-04-24 11:52:26.120394,,
15887,,4,2025-04-24 11:52:26.122805,,
15888,,12,2025-04-24 11:52:26.124906,,
15889,,12,2025-04-24 11:52:26.127045,,
15890,,13,2025-04-24 11:52:26.129217,,
15891,,23,2025-04-24 11:52:26.131173,,
15892,,19,2025-04-24 11:52:26.133268,,
15893,,4,2025-04-24 11:52:26.135432,,
15894,,7,2025-04-24 11:52:26.137512,,
15895,,9,2025-04-24 11:52:26.139612,,
15896,,25,2025-04-24 11:52:26.141833,,
15897,,17,2025-04-24 11:52:26.144348,,
15898,,6,2025-04-24 11:52:26.146730,,
15899,,24,2025-04-24 11:52:26.149142,,
15900,,24,2025-04-24 11:52:26.151478,,
15901,,3,2025-04-24 11:52:26.153904,,
15902,,24,2025-04-24 11:52:26.156308,,
15903,,25,2025-04-24 11:52:26.158698,,
15904,,21,2025-04-24 11:52:26.161103,,
15905,,18,2025-04-24 11:52:26.163331,,
15906,,18,2025-04-24 11:52:26.166036,,
15907,,5,2025-04-24 11:52:26.168454,,
15908,,6,2025-04-24 11:52:26.170730,,
15909,,7,2025-04-24 11:52:26.173213,,
15910,,7,2025-04-24 11:52:26.175597,,
15911,,10,2025-04-24 11:52:26.178012,,
15912,,11,2025-04-24 11:52:26.180242,,
15913,,14,2025-04-24 11:52:26.182644,,
15914,,11,2025-04-24 11:52:26.185008,,
15915,,14,2025-04-24 11:52:26.187233,,
15916,,10,2025-04-24 11:52:26.189613,,
15917,,10,2025-04-24 11:52:26.192054,,
15918,,4,2025-04-24 11:52:26.194483,,
15919,,5,2025-04-24 11:52:26.196719,,
15920,,6,2025-04-24 11:52:26.199024,,
15921,,8,2025-04-24 11:52:26.201372,,
15922,,9,2025-04-24 11:52:26.203497,,
15923,,15,2025-04-24 11:52:26.205908,,
15924,,14,2025-04-24 11:52:26.208261,,
15925,,13,2025-04-24 11:52:26.210638,,
15926,,22,2025-04-24 11:52:26.212864,,
15927,,9,2025-04-24 11:52:26.215292,,
15928,,20,2025-04-24 11:52:26.217853,,
15929,,19,2025-04-24 11:52:26.219975,,
15930,,22,2025-04-24 11:52:26.222325,,
15931,,23,2025-04-24 11:52:26.224691,,
15932,,22,2025-04-24 11:52:26.227160,,
15933,,23,2025-04-24 11:52:26.229522,,
15934,,3,2025-04-24 11:52:26.231848,,
15935,,13,2025-04-24 11:52:26.234243,,
15936,,7,2025-04-24 11:52:26.236584,,
15937,,7,2025-04-24 11:52:26.238956,,
15938,,22,2025-04-24 11:52:26.241345,,
15939,,11,2025-04-24 11:52:26.243691,,
15940,,24,2025-04-24 11:52:26.246027,,
15941,,14,2025-04-24 11:52:26.248392,,
15942,,4,2025-04-24 11:52:26.250791,,
15943,,20,2025-04-24 11:52:26.253134,,
15944,,1,2025-04-24 11:52:26.255486,,
15945,,2,2025-04-24 11:52:26.257799,,
15946,,3,2025-04-24 11:52:26.260140,,
15947,,14,2025-04-24 11:52:26.262505,,
15948,,9,2025-04-24 11:52:26.264788,,
15949,,11,2025-04-24 11:52:26.267336,,
15950,,10,2025-04-24 11:52:26.269639,,
15951,,7,2025-04-24 11:52:26.271947,,
15952,,9,2025-04-24 11:52:26.274255,,
15953,,11,2025-04-24 11:52:26.276796,,
15954,,12,2025-04-24 11:52:26.279090,,
15955,,5,2025-04-24 11:52:26.281398,,
15956,,19,2025-04-24 11:52:26.283745,,
15957,,18,2025-04-24 11:52:26.286034,,
15958,,17,2025-04-24 11:52:26.288332,,
15959,,19,2025-04-24 11:52:26.290653,,
15960,,19,2025-04-24 11:52:26.292719,,
15961,,17,2025-04-24 11:52:26.295121,,
15962,,18,2025-04-24 11:52:26.297449,,
15963,,22,2025-04-24 11:52:26.299762,,
15964,,18,2025-04-24 11:52:26.302046,,
15965,,22,2025-04-24 11:52:26.304329,,
15966,,23,2025-04-24 11:52:26.306651,,
15967,,3,2025-04-24 11:52:26.308679,,
15968,,9,2025-04-24 11:52:26.311057,,
15969,,19,2025-04-24 11:52:26.313309,,
15970,,20,2025-04-24 11:52:26.315631,,
15971,,19,2025-04-24 11:52:26.317926,,
15972,,19,2025-04-24 11:52:26.320392,,
15973,,19,2025-04-24 11:52:26.322701,,
15974,,19,2025-04-24 11:52:26.325002,,
15975,,20,2025-04-24 11:52:26.327319,,
15976,,1,2025-04-24 11:52:26.329638,,
15977,,25,2025-04-24 11:52:26.331986,,
15978,,10,2025-04-24 11:52:26.334137,,
15979,,15,2025-04-24 11:52:26.336485,,
15980,,16,2025-04-24 11:52:26.338820,,
15981,,19,2025-04-24 11:52:26.341018,,
15982,,21,2025-04-24 11:52:26.343385,,
15983,,18,2025-04-24 11:52:26.345711,,
15984,,18,2025-04-24 11:52:26.348091,,
15985,,19,2025-04-24 11:52:26.350449,,
15986,,19,2025-04-24 11:52:26.352737,,
15987,,20,2025-04-24 11:52:26.355009,,
15988,,17,2025-04-24 11:52:26.357125,,
15989,,17,2025-04-24 11:52:26.359460,,
15990,,1,2025-04-24 11:52:26.361692,,
15991,,16,2025-04-24 11:52:26.363819,,
15992,,17,2025-04-24 11:52:26.366157,,
15993,,18,2025-04-24 11:52:26.368452,,
15994,,19,2025-04-24 11:52:26.370758,,
15995,,17,2025-04-24 11:52:26.373402,,
15996,,19,2025-04-24 11:52:26.375711,,
15997,,19,2025-04-24 11:52:26.378022,,
15998,,19,2025-04-24 11:52:26.380197,,
15999,,18,2025-04-24 11:52:26.382473,,
16000,,18,2025-04-24 11:52:26.384822,,
16001,,19,2025-04-24 11:52:26.387129,,
16002,,17,2025-04-24 11:52:26.389358,,
16003,,18,2025-04-24 11:52:26.391692,,
16004,,19,2025-04-24 11:52:26.394030,,
16005,,21,2025-04-24 11:52:26.396389,,
16006,,21,2025-04-24 11:52:26.398625,,
16007,,18,2025-04-24 11:52:26.401012,,
16008,,21,2025-04-24 11:52:26.403357,,
16009,,23,2025-04-24 11:52:26.405817,,
16010,,24,2025-04-24 11:52:26.408187,,
16011,,8,2025-04-24 11:52:26.410510,,
16012,,8,2025-04-24 11:52:26.412972,,
16013,,19,2025-04-24 11:52:26.415362,,
16014,,21,2025-04-24 11:52:26.417733,,
16015,,20,2025-04-24 11:52:26.420079,,
16016,,19,2025-04-24 11:52:26.422353,,
16017,,19,2025-04-24 11:52:26.424705,,
16018,,19,2025-04-24 11:52:26.427045,,
16019,,5,2025-04-24 11:52:26.429668,,
16020,,7,2025-04-24 11:52:26.432071,,
16021,,13,2025-04-24 11:52:26.434437,,
16022,,21,2025-04-24 11:52:26.436749,,
16023,,22,2025-04-24 11:52:26.438958,,
16024,,21,2025-04-24 11:52:26.441628,,
16025,,18,2025-04-24 11:52:26.444219,,
16026,,20,2025-04-24 11:52:26.446642,,
16027,,21,2025-04-24 11:52:26.449147,,
16028,,21,2025-04-24 11:52:26.451493,,
16029,,22,2025-04-24 11:52:26.453910,,
16030,,21,2025-04-24 11:52:26.456194,,
16031,,21,2025-04-24 11:52:26.458534,,
16032,,22,2025-04-24 11:52:26.460896,,
16033,,9,2025-04-24 11:52:26.463092,,
16034,,10,2025-04-24 11:52:26.465469,,
16035,,10,2025-04-24 11:52:26.467826,,
16036,,11,2025-04-24 11:52:26.470282,,
16037,,11,2025-04-24 11:52:26.472585,,
16038,,12,2025-04-24 11:52:26.474946,,
16039,,12,2025-04-24 11:52:26.477281,,
16040,,13,2025-04-24 11:52:26.479496,,
16041,,11,2025-04-24 11:52:26.482063,,
16042,,11,2025-04-24 11:52:26.484413,,
16043,,12,2025-04-24 11:52:26.486808,,
16044,,7,2025-04-24 11:52:26.489111,,
16045,,12,2025-04-24 11:52:26.491419,,
16046,,12,2025-04-24 11:52:26.493765,,
16047,,12,2025-04-24 11:52:26.495965,,
16048,,12,2025-04-24 11:52:26.498377,,
16049,,11,2025-04-24 11:52:26.500814,,
16050,,11,2025-04-24 11:52:26.503297,,
16051,,12,2025-04-24 11:52:26.505694,,
16052,,14,2025-04-24 11:52:26.508009,,
16053,,14,2025-04-24 11:52:26.510347,,
16054,,23,2025-04-24 11:52:26.626782,,
16055,,3,2025-04-24 11:52:26.628982,,
16056,,20,2025-04-24 11:52:26.631119,,
16057,,8,2025-04-24 11:52:26.633297,,
16058,,13,2025-04-24 11:52:26.635378,,
16059,,20,2025-04-24 11:52:26.637760,,
16060,,1,2025-04-24 11:52:26.639750,,
16061,,21,2025-04-24 11:52:26.641733,,
16062,,12,2025-04-24 11:52:26.643770,,
16063,,11,2025-04-24 11:52:26.645719,,
16064,,22,2025-04-24 11:52:26.647676,,
16065,,16,2025-04-24 11:52:26.649980,,
16066,,15,2025-04-24 11:52:26.652100,,
16067,,2,2025-04-24 11:52:26.654163,,
16068,,16,2025-04-24 11:52:26.656124,,
16069,,3,2025-04-24 11:52:26.658030,,
16070,,16,2025-04-24 11:52:26.660080,,
16071,,16,2025-04-24 11:52:26.662022,,
16072,,3,2025-04-24 11:52:26.663946,,
16073,,16,2025-04-24 11:52:26.666038,,
16074,,16,2025-04-24 11:52:26.668011,,
16075,,3,2025-04-24 11:52:26.669915,,
16076,,16,2025-04-24 11:52:26.671816,,
16077,,15,2025-04-24 11:52:26.673870,,
16078,,16,2025-04-24 11:52:26.675861,,
16079,,16,2025-04-24 11:52:26.677844,,
16080,,16,2025-04-24 11:52:26.679771,,
16081,,16,2025-04-24 11:52:26.681743,,
16082,,15,2025-04-24 11:52:26.683808,,
16083,,16,2025-04-24 11:52:26.685927,,
16084,,16,2025-04-24 11:52:26.687840,,
16085,,16,2025-04-24 11:52:26.689833,,
16086,,16,2025-04-24 11:52:26.691775,,
16087,,2,2025-04-24 11:52:26.693667,,
16088,,12,2025-04-24 11:52:26.695606,,
16089,,10,2025-04-24 11:52:26.697576,,
16090,,21,2025-04-24 11:52:26.699607,,
16091,,22,2025-04-24 11:52:26.701640,,
16092,,15,2025-04-24 11:52:26.703590,,
16093,,17,2025-04-24 11:52:26.705553,,
16094,,22,2025-04-24 11:52:26.707491,,
16095,,17,2025-04-24 11:52:26.709400,,
16096,,5,2025-04-24 11:52:26.711314,,
16097,,17,2025-04-24 11:52:26.713277,,
16098,,3,2025-04-24 11:52:26.715207,,
16099,,5,2025-04-24 11:52:26.717145,,
16100,,22,2025-04-24 11:52:26.719067,,
16101,,9,2025-04-24 11:52:26.720934,,
16102,,17,2025-04-24 11:52:26.722901,,
16103,,17,2025-04-24 11:52:26.724948,,
16104,,17,2025-04-24 11:52:26.726908,,
16105,,5,2025-04-24 11:52:26.728891,,
16106,,1,2025-04-24 11:52:26.731064,,
16107,,6,2025-04-24 11:52:26.733253,,
16108,,10,2025-04-24 11:52:26.735178,,
16109,,1,2025-04-24 11:52:26.737268,,
16110,,3,2025-04-24 11:52:26.739164,,
16111,,1,2025-04-24 11:52:26.741107,,
16112,,4,2025-04-24 11:52:26.743024,,
16113,,9,2025-04-24 11:52:26.745008,,
16114,,9,2025-04-24 11:52:26.747080,,
16115,,10,2025-04-24 11:52:26.749148,,
16116,,12,2025-04-24 11:52:26.751072,,
16117,,13,2025-04-24 11:52:26.753000,,
16118,,14,2025-04-24 11:52:26.754966,,
16119,,23,2025-04-24 11:52:26.756930,,
16120,,18,2025-04-24 11:52:26.758872,,
16121,,18,2025-04-24 11:52:26.760972,,
16122,,18,2025-04-24 11:52:26.762939,,
16123,,10,2025-04-24 11:52:26.764963,,
16124,,3,2025-04-24 11:52:26.766943,,
16125,,19,2025-04-24 11:52:26.768876,,
16126,,18,2025-04-24 11:52:26.770823,,
16127,,19,2025-04-24 11:52:26.772749,,
16128,,18,2025-04-24 11:52:26.774686,,
16129,,17,2025-04-24 11:52:26.776674,,
16130,,18,2025-04-24 11:52:26.778649,,
16131,,3,2025-04-24 11:52:26.780837,,
16132,,18,2025-04-24 11:52:26.782754,,
16133,,18,2025-04-24 11:52:26.784693,,
16134,,19,2025-04-24 11:52:26.786633,,
16135,,23,2025-04-24 11:52:26.788618,,
16136,,18,2025-04-24 11:52:26.790559,,
16137,,19,2025-04-24 11:52:26.792609,,
16138,,18,2025-04-24 11:52:26.796936,,
16139,,9,2025-04-24 11:52:26.798936,,
16140,,18,2025-04-24 11:52:26.800824,,
16141,,19,2025-04-24 11:52:26.802669,,
16142,,18,2025-04-24 11:52:26.804565,,
16143,,19,2025-04-24 11:52:26.806491,,
16144,,19,2025-04-24 11:52:26.808430,,
16145,,19,2025-04-24 11:52:26.810504,,
16146,,19,2025-04-24 11:52:26.812432,,
16147,,1,2025-04-24 11:52:26.814405,,
16148,,20,2025-04-24 11:52:26.816357,,
16149,,1,2025-04-24 11:52:26.818279,,
16150,,20,2025-04-24 11:52:26.820318,,
16151,,20,2025-04-24 11:52:26.822238,,
16152,,20,2025-04-24 11:52:26.824613,,
16153,,20,2025-04-24 11:52:26.826549,,
16154,,1,2025-04-24 11:52:26.828449,,
16155,,20,2025-04-24 11:52:26.830320,,
16156,,20,2025-04-24 11:52:26.832257,,
16157,,20,2025-04-24 11:52:26.834185,,
16158,,4,2025-04-24 11:52:26.836103,,
16159,,1,2025-04-24 11:52:26.838039,,
16160,,20,2025-04-24 11:52:26.839943,,
